,Param Combo,TN,TN_canc,TP,TP_noc5_obs,FN,FN_canc,FP_c5_noobs,FP_noc5_noobs,Precision,Recall,Trigger-to-Launch
474,[7.5e-06 2.5e-07 1.5e-01 6.0e+48],7591,4,150,0,994,101,3,1,0.974025974025974,0.1201923076923077,0.5945945945945946
475,[7.5e-06 3.0e-07 1.5e-01 6.0e+48],7591,4,150,0,994,101,3,1,0.974025974025974,0.1201923076923077,0.5945945945945946
476,[7.5e-06 3.5e-07 1.5e-01 6.0e+48],7591,4,150,0,994,101,3,1,0.974025974025974,0.1201923076923077,0.5945945945945946
477,[7.5e-06 4.0e-07 1.5e-01 6.0e+48],7591,4,150,0,994,101,3,1,0.974025974025974,0.1201923076923077,0.5945945945945946
478,[7.5e-06 4.5e-07 1.5e-01 6.0e+48],7591,4,150,0,994,101,3,1,0.974025974025974,0.1201923076923077,0.5945945945945946
479,[7.5e-06 5.0e-07 1.5e-01 6.0e+48],7591,4,150,0,994,101,3,1,0.974025974025974,0.1201923076923077,0.5945945945945946
480,[1.0e-06 2.5e-07 1.0e-02 7.0e+48],7593,2,144,0,948,153,3,1,0.972972972972973,0.11538461538461539,0.4884488448844885
481,[1.e-06 3.e-07 1.e-02 7.e+48],7593,2,144,0,950,151,3,1,0.972972972972973,0.11538461538461539,0.49169435215946844
482,[1.0e-06 3.5e-07 1.0e-02 7.0e+48],7593,2,144,0,951,150,3,1,0.972972972972973,0.11538461538461539,0.49333333333333335
483,[1.e-06 4.e-07 1.e-02 7.e+48],7593,2,144,0,952,149,3,1,0.972972972972973,0.11538461538461539,0.49498327759197325
484,[1.0e-06 4.5e-07 1.0e-02 7.0e+48],7593,2,144,0,952,149,3,1,0.972972972972973,0.11538461538461539,0.49498327759197325
485,[1.e-06 5.e-07 1.e-02 7.e+48],7593,2,144,0,953,148,3,1,0.972972972972973,0.11538461538461539,0.4966442953020134
486,[2.5e-06 2.5e-07 1.0e-02 7.0e+48],7593,2,144,0,948,153,3,1,0.972972972972973,0.11538461538461539,0.4884488448844885
487,[2.5e-06 3.0e-07 1.0e-02 7.0e+48],7593,2,144,0,950,151,3,1,0.972972972972973,0.11538461538461539,0.49169435215946844
488,[2.5e-06 3.5e-07 1.0e-02 7.0e+48],7593,2,144,0,951,150,3,1,0.972972972972973,0.11538461538461539,0.49333333333333335
489,[2.5e-06 4.0e-07 1.0e-02 7.0e+48],7593,2,144,0,952,149,3,1,0.972972972972973,0.11538461538461539,0.49498327759197325
490,[2.5e-06 4.5e-07 1.0e-02 7.0e+48],7593,2,144,0,952,149,3,1,0.972972972972973,0.11538461538461539,0.49498327759197325
491,[2.5e-06 5.0e-07 1.0e-02 7.0e+48],7593,2,144,0,953,148,3,1,0.972972972972973,0.11538461538461539,0.4966442953020134
492,[5.0e-06 2.5e-07 1.0e-02 7.0e+48],7593,2,144,0,948,153,3,1,0.972972972972973,0.11538461538461539,0.4884488448844885
493,[5.e-06 3.e-07 1.e-02 7.e+48],7593,2,144,0,950,151,3,1,0.972972972972973,0.11538461538461539,0.49169435215946844
494,[5.0e-06 3.5e-07 1.0e-02 7.0e+48],7593,2,144,0,951,150,3,1,0.972972972972973,0.11538461538461539,0.49333333333333335
495,[5.e-06 4.e-07 1.e-02 7.e+48],7593,2,144,0,952,149,3,1,0.972972972972973,0.11538461538461539,0.49498327759197325
496,[5.0e-06 4.5e-07 1.0e-02 7.0e+48],7593,2,144,0,952,149,3,1,0.972972972972973,0.11538461538461539,0.49498327759197325
497,[5.e-06 5.e-07 1.e-02 7.e+48],7593,2,144,0,953,148,3,1,0.972972972972973,0.11538461538461539,0.4966442953020134
498,[7.5e-06 2.5e-07 1.0e-02 7.0e+48],7593,2,144,0,950,151,3,1,0.972972972972973,0.11538461538461539,0.49169435215946844
499,[7.5e-06 3.0e-07 1.0e-02 7.0e+48],7593,2,144,0,950,151,3,1,0.972972972972973,0.11538461538461539,0.49169435215946844
500,[7.5e-06 3.5e-07 1.0e-02 7.0e+48],7593,2,144,0,951,150,3,1,0.972972972972973,0.11538461538461539,0.49333333333333335
501,[7.5e-06 4.0e-07 1.0e-02 7.0e+48],7593,2,144,0,952,149,3,1,0.972972972972973,0.11538461538461539,0.49498327759197325
502,[7.5e-06 4.5e-07 1.0e-02 7.0e+48],7593,2,144,0,952,149,3,1,0.972972972972973,0.11538461538461539,0.49498327759197325
503,[7.5e-06 5.0e-07 1.0e-02 7.0e+48],7593,2,144,0,953,148,3,1,0.972972972972973,0.11538461538461539,0.4966442953020134
504,[1.0e-06 2.5e-07 5.0e-02 7.0e+48],7593,2,145,0,952,148,3,1,0.9731543624161074,0.11618589743589744,0.4983277591973244
505,[1.e-06 3.e-07 5.e-02 7.e+48],7593,2,145,0,952,148,3,1,0.9731543624161074,0.11618589743589744,0.4983277591973244
506,[1.0e-06 3.5e-07 5.0e-02 7.0e+48],7593,2,145,0,952,148,3,1,0.9731543624161074,0.11618589743589744,0.4983277591973244
507,[1.e-06 4.e-07 5.e-02 7.e+48],7593,2,144,0,952,149,3,1,0.972972972972973,0.11538461538461539,0.49498327759197325
508,[1.0e-06 4.5e-07 5.0e-02 7.0e+48],7593,2,144,0,952,149,3,1,0.972972972972973,0.11538461538461539,0.49498327759197325
509,[1.e-06 5.e-07 5.e-02 7.e+48],7593,2,144,0,953,148,3,1,0.972972972972973,0.11538461538461539,0.4966442953020134
510,[2.5e-06 2.5e-07 5.0e-02 7.0e+48],7593,2,145,0,952,148,3,1,0.9731543624161074,0.11618589743589744,0.4983277591973244
511,[2.5e-06 3.0e-07 5.0e-02 7.0e+48],7593,2,145,0,952,148,3,1,0.9731543624161074,0.11618589743589744,0.4983277591973244
512,[2.5e-06 3.5e-07 5.0e-02 7.0e+48],7593,2,145,0,952,148,3,1,0.9731543624161074,0.11618589743589744,0.4983277591973244
513,[2.5e-06 4.0e-07 5.0e-02 7.0e+48],7593,2,144,0,952,149,3,1,0.972972972972973,0.11538461538461539,0.49498327759197325
514,[2.5e-06 4.5e-07 5.0e-02 7.0e+48],7593,2,144,0,952,149,3,1,0.972972972972973,0.11538461538461539,0.49498327759197325
515,[2.5e-06 5.0e-07 5.0e-02 7.0e+48],7593,2,144,0,953,148,3,1,0.972972972972973,0.11538461538461539,0.4966442953020134
516,[5.0e-06 2.5e-07 5.0e-02 7.0e+48],7593,2,145,0,952,148,3,1,0.9731543624161074,0.11618589743589744,0.4983277591973244
517,[5.e-06 3.e-07 5.e-02 7.e+48],7593,2,145,0,952,148,3,1,0.9731543624161074,0.11618589743589744,0.4983277591973244
518,[5.0e-06 3.5e-07 5.0e-02 7.0e+48],7593,2,145,0,952,148,3,1,0.9731543624161074,0.11618589743589744,0.4983277591973244
519,[5.e-06 4.e-07 5.e-02 7.e+48],7593,2,144,0,952,149,3,1,0.972972972972973,0.11538461538461539,0.49498327759197325
520,[5.0e-06 4.5e-07 5.0e-02 7.0e+48],7593,2,144,0,952,149,3,1,0.972972972972973,0.11538461538461539,0.49498327759197325
521,[5.e-06 5.e-07 5.e-02 7.e+48],7593,2,144,0,953,148,3,1,0.972972972972973,0.11538461538461539,0.4966442953020134
522,[7.5e-06 2.5e-07 5.0e-02 7.0e+48],7593,2,144,0,952,149,3,1,0.972972972972973,0.11538461538461539,0.49498327759197325
523,[7.5e-06 3.0e-07 5.0e-02 7.0e+48],7593,2,144,0,952,149,3,1,0.972972972972973,0.11538461538461539,0.49498327759197325
524,[7.5e-06 3.5e-07 5.0e-02 7.0e+48],7593,2,144,0,952,149,3,1,0.972972972972973,0.11538461538461539,0.49498327759197325
525,[7.5e-06 4.0e-07 5.0e-02 7.0e+48],7593,2,144,0,952,149,3,1,0.972972972972973,0.11538461538461539,0.49498327759197325
526,[7.5e-06 4.5e-07 5.0e-02 7.0e+48],7593,2,144,0,952,149,3,1,0.972972972972973,0.11538461538461539,0.49498327759197325
527,[7.5e-06 5.0e-07 5.0e-02 7.0e+48],7593,2,144,0,953,148,3,1,0.972972972972973,0.11538461538461539,0.4966442953020134
528,[1.0e-06 2.5e-07 1.0e-01 7.0e+48],7593,2,143,0,973,129,3,1,0.9727891156462585,0.11458333333333333,0.5287769784172662
529,[1.e-06 3.e-07 1.e-01 7.e+48],7593,2,143,0,973,129,3,1,0.9727891156462585,0.11458333333333333,0.5287769784172662
530,[1.0e-06 3.5e-07 1.0e-01 7.0e+48],7593,2,143,0,973,129,3,1,0.9727891156462585,0.11458333333333333,0.5287769784172662
531,[1.e-06 4.e-07 1.e-01 7.e+48],7593,2,143,0,973,129,3,1,0.9727891156462585,0.11458333333333333,0.5287769784172662
532,[1.0e-06 4.5e-07 1.0e-01 7.0e+48],7593,2,143,0,973,129,3,1,0.9727891156462585,0.11458333333333333,0.5287769784172662
533,[1.e-06 5.e-07 1.e-01 7.e+48],7593,2,143,0,973,129,3,1,0.9727891156462585,0.11458333333333333,0.5287769784172662
534,[2.5e-06 2.5e-07 1.0e-01 7.0e+48],7593,2,143,0,973,129,3,1,0.9727891156462585,0.11458333333333333,0.5287769784172662
535,[2.5e-06 3.0e-07 1.0e-01 7.0e+48],7593,2,143,0,973,129,3,1,0.9727891156462585,0.11458333333333333,0.5287769784172662
536,[2.5e-06 3.5e-07 1.0e-01 7.0e+48],7593,2,143,0,973,129,3,1,0.9727891156462585,0.11458333333333333,0.5287769784172662
537,[2.5e-06 4.0e-07 1.0e-01 7.0e+48],7593,2,143,0,973,129,3,1,0.9727891156462585,0.11458333333333333,0.5287769784172662
538,[2.5e-06 4.5e-07 1.0e-01 7.0e+48],7593,2,143,0,973,129,3,1,0.9727891156462585,0.11458333333333333,0.5287769784172662
539,[2.5e-06 5.0e-07 1.0e-01 7.0e+48],7593,2,143,0,973,129,3,1,0.9727891156462585,0.11458333333333333,0.5287769784172662
540,[5.0e-06 2.5e-07 1.0e-01 7.0e+48],7593,2,143,0,973,129,3,1,0.9727891156462585,0.11458333333333333,0.5287769784172662
541,[5.e-06 3.e-07 1.e-01 7.e+48],7593,2,143,0,973,129,3,1,0.9727891156462585,0.11458333333333333,0.5287769784172662
542,[5.0e-06 3.5e-07 1.0e-01 7.0e+48],7593,2,143,0,973,129,3,1,0.9727891156462585,0.11458333333333333,0.5287769784172662
543,[5.e-06 4.e-07 1.e-01 7.e+48],7593,2,143,0,973,129,3,1,0.9727891156462585,0.11458333333333333,0.5287769784172662
544,[5.0e-06 4.5e-07 1.0e-01 7.0e+48],7593,2,143,0,973,129,3,1,0.9727891156462585,0.11458333333333333,0.5287769784172662
545,[5.e-06 5.e-07 1.e-01 7.e+48],7593,2,143,0,973,129,3,1,0.9727891156462585,0.11458333333333333,0.5287769784172662
546,[7.5e-06 2.5e-07 1.0e-01 7.0e+48],7593,2,143,0,973,129,3,1,0.9727891156462585,0.11458333333333333,0.5287769784172662
547,[7.5e-06 3.0e-07 1.0e-01 7.0e+48],7593,2,143,0,973,129,3,1,0.9727891156462585,0.11458333333333333,0.5287769784172662
548,[7.5e-06 3.5e-07 1.0e-01 7.0e+48],7593,2,143,0,973,129,3,1,0.9727891156462585,0.11458333333333333,0.5287769784172662
549,[7.5e-06 4.0e-07 1.0e-01 7.0e+48],7593,2,143,0,973,129,3,1,0.9727891156462585,0.11458333333333333,0.5287769784172662
550,[7.5e-06 4.5e-07 1.0e-01 7.0e+48],7593,2,143,0,973,129,3,1,0.9727891156462585,0.11458333333333333,0.5287769784172662
551,[7.5e-06 5.0e-07 1.0e-01 7.0e+48],7593,2,143,0,973,129,3,1,0.9727891156462585,0.11458333333333333,0.5287769784172662
552,[1.0e-06 2.5e-07 1.5e-01 7.0e+48],7593,2,129,0,1040,76,3,1,0.9699248120300752,0.10336538461538461,0.6303317535545023
553,[1.0e-06 3.0e-07 1.5e-01 7.0e+48],7593,2,129,0,1040,76,3,1,0.9699248120300752,0.10336538461538461,0.6303317535545023
554,[1.0e-06 3.5e-07 1.5e-01 7.0e+48],7593,2,129,0,1040,76,3,1,0.9699248120300752,0.10336538461538461,0.6303317535545023
555,[1.0e-06 4.0e-07 1.5e-01 7.0e+48],7593,2,129,0,1040,76,3,1,0.9699248120300752,0.10336538461538461,0.6303317535545023
556,[1.0e-06 4.5e-07 1.5e-01 7.0e+48],7593,2,129,0,1040,76,3,1,0.9699248120300752,0.10336538461538461,0.6303317535545023
557,[1.0e-06 5.0e-07 1.5e-01 7.0e+48],7593,2,129,0,1040,76,3,1,0.9699248120300752,0.10336538461538461,0.6303317535545023
558,[2.5e-06 2.5e-07 1.5e-01 7.0e+48],7593,2,129,0,1040,76,3,1,0.9699248120300752,0.10336538461538461,0.6303317535545023
559,[2.5e-06 3.0e-07 1.5e-01 7.0e+48],7593,2,129,0,1040,76,3,1,0.9699248120300752,0.10336538461538461,0.6303317535545023
560,[2.5e-06 3.5e-07 1.5e-01 7.0e+48],7593,2,129,0,1040,76,3,1,0.9699248120300752,0.10336538461538461,0.6303317535545023
561,[2.5e-06 4.0e-07 1.5e-01 7.0e+48],7593,2,129,0,1040,76,3,1,0.9699248120300752,0.10336538461538461,0.6303317535545023
562,[2.5e-06 4.5e-07 1.5e-01 7.0e+48],7593,2,129,0,1040,76,3,1,0.9699248120300752,0.10336538461538461,0.6303317535545023
563,[2.5e-06 5.0e-07 1.5e-01 7.0e+48],7593,2,129,0,1040,76,3,1,0.9699248120300752,0.10336538461538461,0.6303317535545023
564,[5.0e-06 2.5e-07 1.5e-01 7.0e+48],7593,2,129,0,1040,76,3,1,0.9699248120300752,0.10336538461538461,0.6303317535545023
565,[5.0e-06 3.0e-07 1.5e-01 7.0e+48],7593,2,129,0,1040,76,3,1,0.9699248120300752,0.10336538461538461,0.6303317535545023
566,[5.0e-06 3.5e-07 1.5e-01 7.0e+48],7593,2,129,0,1040,76,3,1,0.9699248120300752,0.10336538461538461,0.6303317535545023
567,[5.0e-06 4.0e-07 1.5e-01 7.0e+48],7593,2,129,0,1040,76,3,1,0.9699248120300752,0.10336538461538461,0.6303317535545023
568,[5.0e-06 4.5e-07 1.5e-01 7.0e+48],7593,2,129,0,1040,76,3,1,0.9699248120300752,0.10336538461538461,0.6303317535545023
569,[5.0e-06 5.0e-07 1.5e-01 7.0e+48],7593,2,129,0,1040,76,3,1,0.9699248120300752,0.10336538461538461,0.6303317535545023
570,[7.5e-06 2.5e-07 1.5e-01 7.0e+48],7593,2,129,0,1040,76,3,1,0.9699248120300752,0.10336538461538461,0.6303317535545023
571,[7.5e-06 3.0e-07 1.5e-01 7.0e+48],7593,2,129,0,1040,76,3,1,0.9699248120300752,0.10336538461538461,0.6303317535545023
572,[7.5e-06 3.5e-07 1.5e-01 7.0e+48],7593,2,129,0,1040,76,3,1,0.9699248120300752,0.10336538461538461,0.6303317535545023
573,[7.5e-06 4.0e-07 1.5e-01 7.0e+48],7593,2,129,0,1040,76,3,1,0.9699248120300752,0.10336538461538461,0.6303317535545023
574,[7.5e-06 4.5e-07 1.5e-01 7.0e+48],7593,2,129,0,1040,76,3,1,0.9699248120300752,0.10336538461538461,0.6303317535545023
575,[7.5e-06 5.0e-07 1.5e-01 7.0e+48],7593,2,129,0,1040,76,3,1,0.9699248120300752,0.10336538461538461,0.6303317535545023
